ID	Gerência - CC	Nome	Processo	Programa	Versão	Data e Hora	Ciclo	Fuso	Torque	Ângulo	Status	FZ	Identificador
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 23:10	7	1	21,25	11	OK	520288	373566869
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 23:10	6	1	21,63	10	OK	520288	373566869
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 23:10	6	1	22,95	0	NOK	520288	373566869
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 23:10	5	1	21,08	1	OK	520288	373566869
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	31/10/2017 23:09	4	1	18,44	0	OK	520288	373566869
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	31/10/2017 23:09	3	1	18,33	0	OK	520288	373566869
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	31/10/2017 23:09	2	1	18,4	4	OK	520288	373566869
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	31/10/2017 23:09	1	1	18,58	0	OK	520288	373566869
75021	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	31/10/2017 22:51	3	1	108	49	OK	518857	373394300
982	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	31/10/2017 22:51	3	1	106	45	OK	518857	373394300
75020	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	31/10/2017 22:51	2	1	106,5	30	OK	518857	373394300
981	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	31/10/2017 22:51	2	1	106,1	36	OK	518857	373394300
75019	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	31/10/2017 22:51	1	1	110,1	58	OK	518857	373394300
980	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	31/10/2017 22:51	1	1	106,8	24	OK	518857	373394300
75018	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Accelo	8	2	31/10/2017 22:51	1	1	172	74	OK	518857	373394300
979	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Accelo	8	2	31/10/2017 22:51	1	1	172,3	54	OK	518857	373394300
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 22:48	8	1	21,76	5	OK	520247	373567333
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 22:48	7	1	21,34	0	OK	520247	373567333
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 22:48	6	1	21,28	0	OK	520247	373567333
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 22:48	5	1	21,04	1	OK	520247	373567333
75017	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	31/10/2017 22:47	3	1	106,6	34	OK	520137	373506642
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	31/10/2017 22:47	4	1	18,52	0	OK	520247	373567333
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	31/10/2017 22:47	3	1	18,36	0	OK	520247	373567333
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	31/10/2017 22:47	2	1	18,58	0	OK	520247	373567333
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	31/10/2017 22:46	1	1	18,76	0	OK	520247	373567333
75016	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	31/10/2017 22:46	2	1	107,6	37	OK	520137	373506642
75015	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	31/10/2017 22:46	1	1	109,1	61	OK	520137	373506642
75014	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Accelo	8	2	31/10/2017 22:46	1	1	173,5	62	OK	520137	373506642
978	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	31/10/2017 22:45	3	1	106,5	34	OK	520137	373506642
977	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	31/10/2017 22:45	2	1	106,3	45	OK	520137	373506642
976	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	31/10/2017 22:45	1	1	106,7	43	OK	520137	373506642
975	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Accelo	8	2	31/10/2017 22:45	1	1	172,6	65	OK	520137	373506642
75013	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	31/10/2017 22:44	2	1	107,7	28	OK	520339	373519790
75012	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	31/10/2017 22:44	1	1	107,3	39	OK	520339	373519790
974	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	31/10/2017 22:43	2	1	106,3	21	OK	520339	373519790
973	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	31/10/2017 22:43	1	1	107	36	OK	520339	373519790
75011	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	31/10/2017 22:42	3	1	172,3	83	OK	520339	373519790
75010	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	31/10/2017 22:42	2	1	173,3	78	OK	520339	373519790
75009	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	31/10/2017 22:42	1	1	172,1	68	OK	520339	373519790
972	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	31/10/2017 22:42	3	1	172,3	81	OK	520339	373519790
971	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	31/10/2017 22:42	2	1	173,9	45	OK	520339	373519790
970	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	31/10/2017 22:42	1	1	172,1	113	OK	520339	373519790
12409	OCB - 206.4	Coluna de Direção NTC	Cruzeta ATEGO - Atual	3	4	31/10/2017 22:35	1	1	30,53	93	OK	520345	373566500
75008	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	31/10/2017 22:35	3	1	110,1	64	OK	520307	373566973
75007	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	31/10/2017 22:35	2	1	106,5	33	OK	520307	373566973
969	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	31/10/2017 22:34	3	1	106	38	OK	520307	373566973
75006	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	31/10/2017 22:34	1	1	108,6	56	OK	520307	373566973
968	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	31/10/2017 22:34	2	1	107,2	46	OK	520307	373566973
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 22:34	8	1	21,64	10	OK	520294	373566997
967	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	31/10/2017 22:34	1	1	106	30	OK	520307	373566973
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 22:34	7	1	21,63	1	OK	520294	373566997
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 22:34	6	1	21,44	4	OK	520294	373566997
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 22:34	5	1	21,7	0	OK	520294	373566997
75005	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Accelo	8	2	31/10/2017 22:34	1	1	172,7	74	OK	520307	373566973
966	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Accelo	8	2	31/10/2017 22:34	1	1	172,1	138	OK	520307	373566973
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	31/10/2017 22:33	4	1	18,65	0	OK	520294	373566997
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	31/10/2017 22:33	3	1	18,42	0	OK	520294	373566997
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	31/10/2017 22:33	2	1	18,52	0	OK	520294	373566997
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	31/10/2017 22:33	1	1	18,6	0	OK	520294	373566997
12408	OCB - 206.4	Coluna de Direção NTC	Cruzeta AXOR C - Atual	48	2	31/10/2017 22:32	1	1	29,19	93	OK	520448	373623324
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 22:31	8	1	21,5	4	OK	520304	373567291
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 22:31	7	1	21,1	15	OK	520304	373567291
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 22:31	6	1	22,34	0	OK	520304	373567291
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 22:31	5	1	22,1	0	OK	520304	373567291
12407	OCB - 206.4	Coluna de Direção NTC	Cruzeta ATEGO - Atual	3	4	31/10/2017 22:30	1	1	29,04	116	OK	520362	373566316
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	31/10/2017 22:29	4	1	18,61	0	OK	520304	373567291
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	31/10/2017 22:29	3	1	18,67	0	OK	520304	373567291
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	31/10/2017 22:29	2	1	18,32	0	OK	520304	373567291
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	31/10/2017 22:29	1	1	18,33	0	OK	520304	373567291
12406	OCB - 206.4	Coluna de Direção NTC	Cruzeta AXOR C - Atual	48	2	31/10/2017 22:28	1	1	29,62	106	OK	520462	373659501
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	31/10/2017 22:27	2	1	12,03	36	OK	520341	373622400
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	31/10/2017 22:26	1	1	12,08	29	OK	520341	373622400
12405	OCB - 206.4	Coluna de Direção NTC	Cruzeta ATEGO - Atual	3	4	31/10/2017 22:26	1	1	29,59	105	OK	520298	373547905
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 22:22	8	1	21,04	6	OK	520318	373567357
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 22:22	7	1	21,18	58	OK	520318	373567357
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 22:22	6	1	21,3	1	OK	520318	373567357
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 22:22	5	1	21,74	4	OK	520318	373567357
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 22:22	5	1	22,63	1	NOK	520318	373567357
12404	OCB - 206.4	Coluna de Direção NTC	Cruzeta ATEGO - Atual	3	4	31/10/2017 22:21	1	1	29,88	107	OK	520452	373622526
75004	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	31/10/2017 22:21	2	1	106,9	39	OK	520281	373566535
75003	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	31/10/2017 22:21	1	1	106,7	54	OK	520281	373566535
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	31/10/2017 22:21	4	1	18,62	11	OK	520318	373567357
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	31/10/2017 22:20	3	1	18,51	0	OK	520318	373567357
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	31/10/2017 22:20	1	1	18,69	0	OK	520318	373567357
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	31/10/2017 22:20	2	1	18,69	0	OK	520318	373567357
75002	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	31/10/2017 22:20	3	1	172,2	133	OK	520281	373566535
75001	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	31/10/2017 22:20	2	1	172,1	92	OK	520281	373566535
75000	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	31/10/2017 22:20	1	1	172,9	66	OK	520281	373566535
12403	OCB - 206.4	Coluna de Direção NTC	Cruzeta ATEGO - Atual	3	4	31/10/2017 22:19	1	1	29,95	75	OK	520332	373547930
965	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	31/10/2017 22:19	2	1	106	29	OK	520281	373566535
964	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	31/10/2017 22:19	1	1	106,3	46	OK	520281	373566535
963	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	31/10/2017 22:18	3	1	172,2	112	OK	520281	373566535
962	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	31/10/2017 22:18	2	1	172,2	86	OK	520281	373566535
961	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	31/10/2017 22:18	1	1	172,2	71	OK	520281	373566535
12402	OCB - 206.4	Coluna de Direção NTC	Cruzeta ATEGO - Atual	3	4	31/10/2017 22:17	1	1	30,82	74	OK	520365	373659112
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	31/10/2017 22:15	2	1	12,07	31	OK	520348	373622307
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	31/10/2017 22:14	1	1	12,14	25	OK	520348	373622307
960	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	31/10/2017 21:53	5	1	92,24	45	OK	520364	373623257
959	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	31/10/2017 21:53	4	1	92,92	45	OK	520364	373623257
74999	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	31/10/2017 21:53	4	1	92,4	45	OK	520364	373623257
958	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	31/10/2017 21:53	3	1	92,24	45	OK	520364	373623257
74998	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	31/10/2017 21:52	3	1	92,05	45	OK	520364	373623257
957	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	31/10/2017 21:52	2	1	92,02	45	OK	520364	373623257
74997	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	31/10/2017 21:52	2	1	92,17	45	OK	520364	373623257
956	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	31/10/2017 21:52	1	1	92,47	45	OK	520364	373623257
74996	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	31/10/2017 21:52	1	1	93,21	45	OK	520364	373623257
955	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	3	31/10/2017 21:52	3	1	150,8	45	OK	520364	373623257
74995	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	5	31/10/2017 21:52	3	1	150,9	45	OK	520364	373623257
954	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	3	31/10/2017 21:51	2	1	150,6	45	OK	520364	373623257
74994	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	5	31/10/2017 21:51	2	1	150	45	OK	520364	373623257
953	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	3	31/10/2017 21:51	1	1	150,3	45	OK	520364	373623257
74993	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	5	31/10/2017 21:51	1	1	151,1	45	OK	520364	373623257
952	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	3	31/10/2017 21:51	1	1	63,03	0	NOK	520364	373623257
951	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	3	31/10/2017 21:51	1	1	150,1	9	NOK	520364	373623257
950	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	3	31/10/2017 21:51	1	1	1,79	0	NOK	520364	373623257
74992	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	31/10/2017 21:50	3	1	107,7	27	OK	520272	373567369
74991	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	31/10/2017 21:50	3	1	102,2	116	NOK	520272	373567369
949	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	31/10/2017 21:50	3	1	106	34	OK	520272	373567369
74990	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	31/10/2017 21:50	2	1	106,2	29	OK	520272	373567369
948	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	31/10/2017 21:50	2	1	106,7	36	OK	520272	373567369
74989	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	31/10/2017 21:50	1	1	106,9	46	OK	520272	373567369
947	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	31/10/2017 21:50	1	1	106,2	41	OK	520272	373567369
74988	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Accelo	8	2	31/10/2017 21:49	1	1	173,3	56	OK	520272	373567369
946	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Accelo	8	2	31/10/2017 21:49	1	1	172,7	65	OK	520272	373567369
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	31/10/2017 21:39	2	1	12,07	37	OK	520339	373519790
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	31/10/2017 21:39	1	1	12,01	31	OK	520339	373519790
61991	OCP - 204.4	GE MI Cilindro de Basculamento	Cilindro de Basculamento	1	2	31/10/2017 21:35	1	1	17,64	43	OK	520364	373623257
74987	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	31/10/2017 21:30	2	1	106,9	77	OK	520351	373547711
74986	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	31/10/2017 21:30	1	1	107,1	31	OK	520351	373547711
945	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	31/10/2017 21:30	2	1	106,8	25	OK	520351	373547711
74985	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	31/10/2017 21:29	3	1	172,5	94	OK	520351	373547711
944	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	31/10/2017 21:29	1	1	106,2	32	OK	520351	373547711
74984	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	31/10/2017 21:29	2	1	172,1	125	OK	520351	373547711
74983	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	31/10/2017 21:29	1	1	172,5	83	OK	520351	373547711
943	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	31/10/2017 21:29	3	1	173,4	53	OK	520351	373547711
942	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	31/10/2017 21:29	2	1	173,4	60	OK	520351	373547711
941	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	31/10/2017 21:29	1	1	173,5	71	OK	520351	373547711
74982	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	31/10/2017 21:28	2	1	106,5	58	OK	520343	373622216
74981	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	31/10/2017 21:28	1	1	106,5	32	OK	520343	373622216
940	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	31/10/2017 21:28	2	1	106	32	OK	520343	373622216
939	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	31/10/2017 21:28	1	1	106,2	40	OK	520343	373622216
74980	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	31/10/2017 21:27	3	1	172,8	67	OK	520343	373622216
74979	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	31/10/2017 21:27	3	1	33,8	0	NOK	520343	373622216
938	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	31/10/2017 21:27	3	1	172,4	74	OK	520343	373622216
74978	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	31/10/2017 21:27	2	1	172,3	78	OK	520343	373622216
937	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	31/10/2017 21:27	2	1	171,9	84	OK	520343	373622216
936	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	31/10/2017 21:27	1	1	173,1	133	OK	520343	373622216
74977	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	31/10/2017 21:27	1	1	172,9	69	OK	520343	373622216
74976	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	31/10/2017 20:14	3	1	107,1	52	OK	520242	373566924
74975	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	31/10/2017 20:14	2	1	106,7	27	OK	520242	373566924
74974	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	31/10/2017 20:13	1	1	109	61	OK	520242	373566924
74973	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Accelo	8	2	31/10/2017 20:13	1	1	173	53	OK	520242	373566924
935	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	31/10/2017 20:13	3	1	106,2	33	OK	520242	373566924
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	31/10/2017 20:13	2	1	12	27	OK	520281	373566535
934	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	31/10/2017 20:13	2	1	108	38	OK	520242	373566924
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	31/10/2017 20:13	1	1	12,04	40	OK	520281	373566535
933	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	31/10/2017 20:13	1	1	107,2	25	OK	520242	373566924
932	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Accelo	8	2	31/10/2017 20:12	1	1	172,7	64	OK	520242	373566924
74972	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	31/10/2017 20:11	2	1	106,7	24	OK	520274	373622125
74971	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	31/10/2017 20:11	1	1	106,9	44	OK	520274	373622125
74970	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	31/10/2017 20:10	3	1	172,5	103	OK	520274	373622125
74969	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	31/10/2017 20:10	2	1	172,5	56	OK	520274	373622125
74968	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	31/10/2017 20:10	1	1	172,1	85	OK	520274	373622125
931	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	31/10/2017 20:07	2	1	106	22	OK	520274	373622125
930	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	31/10/2017 20:07	1	1	106,5	55	OK	520274	373622125
929	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	31/10/2017 20:06	3	1	173,1	132	OK	520274	373622125
928	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	31/10/2017 20:06	2	1	172,3	68	OK	520274	373622125
927	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	31/10/2017 20:06	1	1	172,5	124	OK	520274	373622125
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	31/10/2017 20:05	2	1	12,11	31	OK	520364	373623257
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	31/10/2017 20:05	1	1	12,05	25	OK	520364	373623257
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 20:04	8	1	21,04	9	OK	520300	373566961
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 20:04	7	1	21,66	1	OK	520300	373566961
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 20:04	6	1	21,61	0	OK	520300	373566961
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 20:04	5	1	21,47	1	OK	520300	373566961
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	31/10/2017 20:03	4	1	18,55	2	OK	520300	373566961
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	31/10/2017 20:03	3	1	18,15	0	OK	520300	373566961
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	31/10/2017 20:03	2	1	18,41	1	OK	520300	373566961
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Valvula no Suporte - ATUAL	5	2	31/10/2017 20:03	1	1	18,34	1	OK	520300	373566961
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 20:03	8	1	21,54	0	OK	518857	373394300
